corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_05_287,2870,0,cnc_train_05_287_2870_0,DAVANGERE : CPI protests against price rise in Davangere,['DAVANGERE : <ARG1>CPI protests</ARG1> <ARG0>against price rise in Davangere</ARG0>'],1
cnc,train_05_288,2064,0,cnc_train_05_288_2064_0,Police injured in stone pelting 29th January 2012 01:34 AM JCBs being pressed into service in the road widening drive at Kolar on Saturday | Express Photo KOLAR : Tension prevailed at Ammavarpet in the city after protestors pelted stones at police who accompanied officials in a road-widening drive on Saturday .,['Police injured in stone pelting 29th January 2012 01:34 AM JCBs being pressed into service in the road widening drive at Kolar on Saturday | Express Photo KOLAR : <ARG1>Tension prevailed at Ammavarpet in the city</ARG1> after <ARG0>protestors pelted stones at police who accompanied officials in a road-widening drive on Saturday</ARG0> .'],1
cnc,train_05_289,1633,0,cnc_train_05_289_1633_0,"However , as the JCBs started bringing down structures at Ammavarpet , a few persons pelted stones on the police personnel .","['However , <SIG0>as</SIG0> <ARG0>the JCBs started bringing down structures at Ammavarpet</ARG0> , <ARG1>a few persons pelted stones on the police personnel</ARG1> .']",1
cnc,train_05_29,2219,0,cnc_train_05_29_2219_0,"Late in the night , BJP state president G Kishan Reddy also joined the protest .",[],0
cnc,train_05_290,2587,0,cnc_train_05_290_2587_0,More than 700 people also signed an online petition for the government to step in with extra funding .,['<ARG1>More than 700 people also signed an online petition</ARG1> <SIG0>for</SIG0> <ARG0>the government to step in with extra funding</ARG0> .'],1
cnc,train_05_291,609,0,cnc_train_05_291_609_0,"PUBLISHED : Thursday , 08 May , 2014 , 5:36pm Robust June 4 turnout spurs organisers to call for more at 30th anniversary","['PUBLISHED : Thursday , 08 May , 2014 , 5:36pm <ARG0>Robust June 4 turnout</ARG0> <ARG1><SIG0>spurs</SIG0> organisers to call for more at 30th anniversary</ARG1>']",1
cnc,train_05_291,2358,0,cnc_train_05_291_2358_0,Lawyer held for marking anniversary of Tiananmen protests allowed to see attorneys,['<ARG1>Lawyer held</ARG1> <SIG0>for</SIG0> <ARG0>marking anniversary of Tiananmen protests</ARG0> allowed to see attorneys'],1
cnc,train_05_291,3036,0,cnc_train_05_291_3036_0,5 Jun 2018 A civil rights lawyer who was placed in criminal detention after he attended an event commemorating the anniversary of the crackdown on pro-democracy protests in Tiananmen Square has been allowed to see his own legal representatives .,['5 Jun 2018 <ARG1>A civil rights lawyer who was placed in criminal detention</ARG1> after <ARG0>he attended an event commemorating the anniversary of the crackdown on pro-democracy protests in Tiananmen Square</ARG0> has been allowed to see his own legal representatives .'],1
cnc,train_05_293,1617,0,cnc_train_05_293_1617_0,At least four people were placed in criminal detention after they attended a low-key event at a house in Beijing on Saturday ahead of the 25th anniversary of the crackdown .,['At least <ARG1>four people were placed in criminal detention</ARG1> after <ARG0>they attended a low-key event at a house in Beijing on Saturday ahead of the 25th anniversary of the crackdown</ARG0> .'],1
cnc,train_05_296,1040,0,cnc_train_05_296_1040_0,"There are 432 apartments here with around 2,000 residents .",[],0
cnc,train_05_296,3274,0,cnc_train_05_296_3274_0,” Emotions ran high as citizens and activists raised slogans against Sobha on Saturday .,['” <ARG1>Emotions ran high as citizens and activists raised slogans</ARG1> <ARG0>against Sobha on Saturday</ARG0> .'],1
cnc,train_05_297,1095,0,cnc_train_05_297_1095_0,"Kavitha Reddy , an activist and a local resident , said the protest was a message to all builders that encroachment is not acceptable .",[],0
cnc,train_05_298,699,0,cnc_train_05_298_699_0,Many schoolchildren were seen protesting along with their parents .,[],0
cnc,train_05_299,259,0,cnc_train_05_299_259_0,"ADILABAD : TRS condemns arrests March 11 , 2011 00:00 IST Telangana Rastra Samiti ( TRS ) on Thursday condemned arrests of Telangana protagonists from Adilabad district to foil the ‘ Million March ' .","[""ADILABAD : TRS condemns arrests March 11 , 2011 00:00 IST <ARG1>Telangana Rastra Samiti ( TRS ) on Thursday condemned arrests of Telangana protagonists from Adilabad district</ARG1> <ARG0><SIG0>to</SIG0> foil the ‘ Million March '</ARG0> .""]",1
cnc,train_05_3,1878,0,cnc_train_05_3_1878_0,"Heavily-armed militants on Thursday morning attacked a police station in Kathua and an army camp in Samba , killing eight persons , including security force personnel .","['<ARG0>Heavily-armed militants on Thursday morning attacked a police station in Kathua and an army camp in Samba</ARG0> , <ARG1><SIG0>killing</SIG0> eight persons , including security force personnel</ARG1> .']",1
cnc,train_05_30,1520,0,cnc_train_05_30_1520_0,The protest was continuing till reports last came in,[],0
cnc,train_05_300,2879,0,cnc_train_05_300_2879_0,The party maintained that government should shoulder the responsibility for the violent incidents related with the agitation .,[],0
cnc,train_05_301,2815,0,cnc_train_05_301_2815_0,Addressing a press conference TRS leader B. Goverdhan Reddy and others said the march was a success despite the hurdles created by the government .,['Addressing a press conference TRS leader B. Goverdhan Reddy and others said <ARG1>the march was a success</ARG1> <SIG0>despite</SIG0> <ARG0>the hurdles created by the government</ARG0> .'],1
cnc,train_05_302,1069,0,cnc_train_05_302_1069_0,"Meanwhile , pro-Telangana activists under the banner of Telangana Joint Action Committee formed a human chain and took the oath .",[],0
cnc,train_05_303,1842,0,cnc_train_05_303_1842_0,"In all , about 150 activists proceeding towards Hyderabad were detained by police on Thursday morning .",[],0
cnc,train_05_305,1639,0,cnc_train_05_305_1639_0,"Irked over the arrests , the protestors staged dharna .","['<ARG0><SIG0>Irked over</SIG0> the arrests</ARG0> , <ARG1>the protestors staged dharna</ARG1> .']",1
cnc,train_05_306,2306,0,cnc_train_05_306_2306_0,The TRS students ' wing activists staged dharna in front of Karimnagar One Town police flaying the arrests of their activists and obstructing them from proceeding to Hyderabad .,"[""<ARG1>The TRS students ' wing activists staged dharna in front of Karimnagar One Town police</ARG1> flaying <ARG0>the arrests of their activists and obstructing them from proceeding to Hyderabad</ARG0> .""]",1
cnc,train_05_307,939,0,cnc_train_05_307_939_0,Orders Nizamabad Staff Reporter adds : Despite prohibitory orders imposed on the movement of Telangana protagonists many of them from the district managed to make it to the twin cities take part in the ‘ Million March ' held on Thursday .,[],0
cnc,train_05_308,1458,0,cnc_train_05_308_1458_0,"According to reports around 4,000 -5,000 Telangana activists from the district participated in the march hoodwinking the police .",[],0
cnc,train_05_309,357,0,cnc_train_05_309_357_0,"Since two passenger trains were cancelled , engaging of private vehicles were restricted and each vehicle was thoroughly checked at all check-posts along the National Highway -7 many activists decided to give the march a miss .","['<SIG0>Since</SIG0> <ARG0>two passenger trains were cancelled , engaging of private vehicles were restricted and each vehicle was thoroughly checked at all check-posts along the National Highway -7</ARG0> <ARG1>many activists decided to give the march a miss</ARG1> .']",1
cnc,train_05_31,680,0,cnc_train_05_31_680_0,"`` A number of comrades have been arrested in Pietermaritzburg who are accused of having been involved directly or indirectly in the killing of comrades , including the murder of comrade Musawenkosi Mchunu .","['`` <ARG1>A number of comrades have been arrested in Pietermaritzburg</ARG1> who are <ARG0>accused of having been involved directly or indirectly in the killing of comrades , including the murder of comrade Musawenkosi Mchunu</ARG0> .']",1
cnc,train_05_310,2185,0,cnc_train_05_310_2185_0,People remained glued to the television boxes watching the incidents that unfolded during the march .,[],0
cnc,train_05_311,1973,0,cnc_train_05_311_1973_0,"Among those arrested here were Nalgonda employees JAC convener and TNGOs Union leader P. Venkateswar Murthy , co-convener Amarender Reddy , CPI district secretary Adi Reddy .",[],0
cnc,train_05_312,796,0,cnc_train_05_312_796_0,"Several pro-Telangana activists were arrested in Choutuppal , Bhongir and Miryalguda , where the Telugu Desam Party extended support to the agitation .",[],0
cnc,train_05_313,871,0,cnc_train_05_313_871_0,"The agitators staged ‘ rasto roko ' demonstrations at Veligonda , Nakrekal , Choutuppal and Bhongir towns in the district .",[],0
cnc,train_05_314,546,0,cnc_train_05_314_546_0,SC curbs on NIA questioning Sadhvi Pragya 09th July 2012 09:26 PM The Supreme Court Monday restrained the National Investigation Agency from interrogating Sadhvi Pragya Singh Thakur in connection with the 2007 murder of Rashtriya Swayamsewak Sangh activist Sunil Joshi in Madhya Pradesh .,[],0
cnc,train_05_315,2125,0,cnc_train_05_315_2125_0,"Timeline of major Maoist attacks 17th May 2010 07:32 PM NEW DELHI : The deadly Maoist guerrilla attack on a civilian bus in Chhattisgarh 's Dantewada district Monday evening comes just over a month after the Left rebels ' audacious April 6 attack on security forces in the same area , killing 76 personnel .","[""Timeline of major Maoist attacks 17th May 2010 07:32 PM NEW DELHI : <ARG0>The deadly Maoist guerrilla attack on a civilian bus in Chhattisgarh 's Dantewada district Monday evening</ARG0> comes just over a month after the Left rebels ' audacious April 6 attack on security forces in the same area , <ARG1>killing 76 personnel</ARG1> .""]",1
cnc,train_05_316,3101,0,cnc_train_05_316_3101_0,"Some of the major Maoist guerrilla attacks in past : April 6 , 2010 : 76 security personnel , of whom 75 belonged to the Central Reserve Police Force ( CRPF ) , slaughtered by Maoists in the Chintalnar forested hamlet of Dantewada district .",[],0
cnc,train_05_317,1526,0,cnc_train_05_317_1526_0,"April 4 , 2010 : Maoists detonate powerful landmine and blow up police bus in Koraput district , Orissa , killing around 10 Special Operations Group personnel and injuring 16 .","['April 4 , 2010 : <ARG0>Maoists detonate powerful landmine and blow up police bus in Koraput district , Orissa</ARG0> , <ARG1><SIG0>killing</SIG0> around 10 Special Operations Group personnel and <SIG1>injuring</SIG1> 16</ARG1> .']",1
cnc,train_05_318,1685,0,cnc_train_05_318_1685_0,"March 23 , 2010 : Maoists blast a railway track in Bihar 's Gaya district , causing derailment of the Bhubaneswar-New Delhi Rajdhani Express .","[""March 23 , 2010 : <ARG0>Maoists blast a railway track in Bihar 's Gaya district</ARG0> , <ARG1><SIG0>causing</SIG0> derailment of the Bhubaneswar-New Delhi Rajdhani Express</ARG1> .""]",1
cnc,train_05_319,800,0,cnc_train_05_319_800_0,"On the same day , a landmine attack in Orissa leaves an empty freight train derailed and hitting railway services on the Howrah-Mumbai route .","['On the same day , <ARG0>a landmine attack in Orissa</ARG0> <ARG1><SIG0>leaves</SIG0> an empty freight train derailed and hitting railway services on the Howrah-Mumbai route</ARG1> .']",1
cnc,train_05_32,1256,0,cnc_train_05_32_1256_0,"Mchunu , an ANC activist and former councillor , was shot dead in May while turning into his driveway in the kwaPata area of Pietermaritzburg .",[],0
cnc,train_05_320,2388,0,cnc_train_05_320_2388_0,"Feb 15 , 2010 : Around 100 Maoists storm a police camp in Silda , West Bengal , killing 24 policemen and looting arms .","['Feb 15 , 2010 : <ARG0>Around 100 Maoists storm a police camp in Silda , West Bengal</ARG0> , <ARG1><SIG0>killing</SIG0> 24 policemen and looting arms .</ARG1>']",1
cnc,train_05_321,725,0,cnc_train_05_321_725_0,"Oct 8 , 2009 : 17 policemen were killed in an ambush by Maoists at Laheri police station in Gadchiroli district of Maharashtra .","['Oct 8 , 2009 : <ARG1>17 policemen were killed</ARG1> in <ARG0>an ambush by Maoists at Laheri police station in Gadchiroli district of Maharashtra</ARG0> .']",1
cnc,train_05_322,383,0,cnc_train_05_322_383_0,"July 27 , 2009 : Six CRPF men killed in a landmine blast at Dantewada district in Chhattisgarh .","['July 27 , 2009 : <ARG1>Six CRPF men killed</ARG1> in <ARG0>a landmine blast at Dantewada district in Chhattisgarh</ARG0> .']",1
cnc,train_05_323,1000,0,cnc_train_05_323_1000_0,"July 12 , 2009 : Three separate attacks in Rajnandgaon district of Chhattisgarh claim the lives of 30 security personnel .","['July 12 , 2009 : <ARG0>Three separate attacks in Rajnandgaon district of Chhattisgarh</ARG0> <ARG1><SIG0>claim</SIG0> the lives of 30 security personnel</ARG1> .']",1
cnc,train_05_324,1513,0,cnc_train_05_324_1513_0,"June 23 , 2009 : A group of motorcycle-borne armed Maoists open fire on Lakhisarai district court premises in Bihar to free four of their men .","['June 23 , 2009 : <ARG1>A group of motorcycle-borne armed Maoists open fire on Lakhisarai district court premises in Bihar</ARG1> <ARG0><SIG0>to</SIG0> free four of their men</ARG0> .']",1
cnc,train_05_34,449,0,cnc_train_05_34_449_0,About 500 minibus taxis drove at very slow speed from the R104 corridor ( Tlhabane road ) into town .,[],0
cnc,train_05_35,2263,0,cnc_train_05_35_2263_0,They stopped at the intersection of Beneden and OR Tambo Drive near the taxi rank before drove off into the city .,[],0
cnc,train_05_36,2151,0,cnc_train_05_36_2151_0,Those leading the march on foot waved white placards with various messages of solidarity with women .,[],0
cnc,train_05_37,701,0,cnc_train_05_37_701_0,Police were monitoring the march .,[],0
cnc,train_05_38,3335,0,cnc_train_05_38_3335_0,A police helicopter circled above as the protest march reached town .,[],0
cnc,train_05_39,3240,0,cnc_train_05_39_3240_0,"Despite the march being peaceful , most of the businesses in the inner city were closed .","['<SIG0>Despite</SIG0> <ARG0>the march being peaceful</ARG0> , <ARG1>most of the businesses in the inner city were closed</ARG1> .']",1
cnc,train_05_4,1156,0,cnc_train_05_4_1156_0,""" We condemn the twin dastardly attacks .",[],0
cnc,train_05_41,2947,0,cnc_train_05_41_2947_0,Sources said regulation on plying of trains between 10 pm and 5 am at various sections of the South Eastern Railway ( SER ) had been continuing since May 28 last year after derailment of Jnaneswari Express in West Bengal by suspected Maoists .,['Sources said <ARG1>regulation on plying of trains between 10 pm and 5 am at various sections of the South Eastern Railway ( SER ) had been continuing since May 28 last year</ARG1> after <ARG0>derailment of Jnaneswari Express in West Bengal by suspected Maoists</ARG0> .'],1
cnc,train_05_42,2919,0,cnc_train_05_42_2919_0,RDSC has held numerous agitations for restoration of night movement of trains .,['<ARG1>RDSC has held numerous agitations</ARG1> <SIG0>for</SIG0> <ARG0>restoration of night movement of trains</ARG0> .'],1
cnc,train_05_43,3042,0,cnc_train_05_43_3042_0,Residents also stoned police vehicles .,[],0
cnc,train_05_44,2659,0,cnc_train_05_44_2659_0,"July 22 , 2010 00:00 IST Water Resources Minister Basavaraj Bommai , who represents Shiggaon Assembly Constituency , has directed the Deputy Commissioner of Haveri to conduct an inquiry into the incident in which members of the “ Bhangi ” community of Savanur staged a protest by pouring faeces over their heads .","['July 22 , 2010 00:00 IST Water Resources Minister Basavaraj Bommai , who represents Shiggaon Assembly Constituency , has directed the Deputy Commissioner of Haveri to conduct an inquiry into the incident in which <ARG0>members of the “ Bhangi ” community of Savanur staged a protest</ARG0> <SIG0>by</SIG0> <ARG1>pouring faeces over their heads</ARG1> .']",1
cnc,train_05_44,2723,0,cnc_train_05_44_2723_0,HAVERI : DC told to probe Savanur protest,[],0
cnc,train_05_45,2537,0,cnc_train_05_45_2537_0,Mr. Bommai visited Savanur on Wednesday along with officials and other elected representatives and asked the Deputy Commissioner to inquire into the circumstances that forced the community members to stage such a protest .,['<ARG1>Mr. Bommai visited Savanur on Wednesday along with officials and other elected representatives</ARG1> and <ARG0>asked the Deputy Commissioner to inquire into the circumstances that forced the community members to stage such a protest .</ARG0>'],1
cnc,train_05_46,625,0,cnc_train_05_46_625_0,The Minister had earlier met the people who had staged the bizarre protest in front of the Savanur municipality on Tuesday and assured them that they would n't be forced to move out of their houses .,[],0
cnc,train_05_47,2130,0,cnc_train_05_47_2130_0,Mr. Bommai later told presspersons that whoever was responsible for forcing the protestors to stage such a protest would be dealt with sternly .,['Mr. Bommai later told presspersons that <ARG0>whoever was responsible for forcing the protestors to stage such a protest</ARG0> <ARG1>would be dealt with sternly</ARG1> .'],1
cnc,train_05_48,184,0,cnc_train_05_48_184_0,"| B P Deepu THIRUVANANTHAPURAM : The Kerala State Road Transport Corporation ( KSRTC ) is suffering operational loss , but the Government is not viewing it as a loss , said Chief Minister Oommen Chandy .",[],0
cnc,train_05_48,817,0,cnc_train_05_48_817_0,' KSRTC suffering from operational loss ',[],0
cnc,train_05_48,1233,0,cnc_train_05_48_1233_0,12th April 2012 07:01 AM Police removing VSDP workers who tried to disrupt the flag off function of Rajadhani ring road service in the city on Wednesday,['12th April 2012 07:01 AM <ARG1>Police removing VSDP workers</ARG1> who <ARG0>tried to disrupt the flag off function of Rajadhani ring road service in the city on Wednesday</ARG0>'],1
cnc,train_05_49,1521,0,cnc_train_05_49_1521_0,"They are : 1 ) East Fort - Eanchakkal - Bypass - Kazhakoottam - Pothencode - Venjarammoodu - Vembayam - Palayam - East Fort Three VSDP activists were held by the police for attempting to disrupt the flag off function of Rajadhani , the ring road service of KSRTC .","['They are : 1 ) East Fort - Eanchakkal - Bypass - Kazhakoottam - Pothencode - Venjarammoodu - Vembayam - Palayam - East Fort <ARG1>Three VSDP activists were held by the police</ARG1> <SIG0>for</SIG0> <ARG0>attempting to disrupt the flag off function of Rajadhani , the ring road service of KSRTC</ARG0> .']",1
cnc,train_05_5,2631,0,cnc_train_05_5_2631_0,He was allegedly part of a mob looting shops while protests were underway in the town .,[],0
cnc,train_05_50,0,0,cnc_train_05_50_0_0,The activists who shouted the slogan ‘ VSDP zindabad ’ advanced towards the Chief Minister when he began his address .,[],0
cnc,train_05_51,2086,0,cnc_train_05_51_2086_0,Outside court his supporters were protesting calling for the court to released him together with all charged with him .,['<ARG1>Outside court his supporters were protesting</ARG1> <ARG0><SIG0>calling for</SIG0> the court to released him together with all charged with him</ARG0> .'],1
cnc,train_05_52,1468,0,cnc_train_05_52_1468_0,His supporters chanted and waved placards calling for state agencies not to be used in political matters .,['<ARG1>His supporters chanted and waved placards</ARG1> <ARG0><SIG0>calling for</SIG0> state agencies not to be used in political matters</ARG0> .'],1
cnc,train_05_53,2948,0,cnc_train_05_53_2948_0,"`` Free Napoleon and six others now , '' read one placard and another read : `` Stop police brutality '' .",[],0
cnc,train_05_54,882,0,cnc_train_05_54_882_0,"On Thursday , Phatsha told the commission that he did not consider disarming because this did not occur to him when police Nyalas ( armoured vehicles ) started deploying barbed wire at the hill where the strikers had assembled .","['On Thursday , Phatsha told the commission that <ARG1>he did not consider disarming</ARG1> <SIG0>because</SIG0> <ARG0>this did not occur to him when police Nyalas ( armoured vehicles ) started deploying barbed wire at the hill where the strikers had assembled</ARG0> .']",1
cnc,train_05_56,2556,0,cnc_train_05_56_2556_0,Hong Kong police have fired teargas at demonstrators and moved to disperse crowds after protesters stormed the legislative council building and raised the territory ’ s former colonial flag on the 22nd anniversary of its handover to China .,['<ARG1>Hong Kong police have fired teargas at demonstrators and moved to disperse crowds</ARG1> after <ARG0>protesters stormed the legislative council building and raised the territory ’ s former colonial flag on the 22nd anniversary of its handover to China</ARG0> .'],1
cnc,train_05_57,592,0,cnc_train_05_57_592_0,The dramatic scenes came after a peaceful march of half a million people made its way through other parts of the city as its deepest political crisis in two decades showed no sign of abating .,['<ARG1>The dramatic scenes came after a peaceful march of half a million people made its way through other parts of the city</ARG1> <SIG0>as</SIG0> <ARG0>its deepest political crisis in two decades showed no sign of abating</ARG0> .'],1
cnc,train_05_58,126,0,cnc_train_05_58_126_0,"The police action came against a breakaway group of protesters , some of whom had forced their way into the legislative council building and vandalised its main chamber .",[],0
cnc,train_05_59,662,0,cnc_train_05_59_662_0,They then climbed over barricades put up by protesters earlier in the day and charged at the people gathered .,[],0
cnc,train_05_6,3298,0,cnc_train_05_6_3298_0,"Last week , protests started in Boitumelong township in neighbouring Bloemhof .",[],0
cnc,train_05_60,365,0,cnc_train_05_60_365_0,Protesters had for hours been repeatedly striking reinforced glass walls with a metal trolley and poles as hundreds of others watched on .,[],0
cnc,train_05_61,873,0,cnc_train_05_61_873_0,Once inside they threw chairs and tore down and defaced portraits of past lawmakers .,[],0
cnc,train_05_62,1397,0,cnc_train_05_62_1397_0,"After the protesters were dispersed , images of the vandalised building were broadcast .",[],0
cnc,train_05_63,1297,0,cnc_train_05_63_1297_0,More than 50 people were reportedly taken to hospital for treatment after various protests throughout the day .,[],0
cnc,train_05_64,1451,0,cnc_train_05_64_1451_0,"“ I don ’ t know whether this would work , but what other channels are there to make Carrie Lam listen to us ? ” said a male protester outside the legislative council building , who declined to be named .",[],0
cnc,train_05_65,2308,0,cnc_train_05_65_2308_0,"“ We used to protest peacefully but it didn ’ t work , now we need to get out of this framework and tell them , we ’ re willing to try anything until you give us an answer. ”","['“ We used to protest peacefully but it didn ’ t work , now we need to get out of this framework and tell them , <ARG1>we ’ re willing to try anything</ARG1> <SIG0>until</SIG0> <ARG0>you give us an answer</ARG0>. ”']",1
cnc,train_05_66,1313,0,cnc_train_05_66_1313_0,Local TV footage showed police officers armed with non-lethal weaponry in other parts of the government complex as the protesters broke in .,[],0
cnc,train_05_67,1871,0,cnc_train_05_67_1871_0,"“ The movement at large is peaceful , but some young people are overwhelmed by a strong sense of helplessness and they ’ re emotionally charged. ” While a small splinter group was causing trouble at the legislature , 550,000 people marched peacefully through downtown Hong Kong without any scenes of violence or chaos .",[],0
cnc,train_05_69,1183,0,cnc_train_05_69_1183_0,"Lam called a rare press conference early on Tuesday to condemn the “ extremely violent ” storming of the legislature , which she described as “ heartbreaking and shocking ” .","['<ARG1>Lam called a rare press conference early on Tuesday</ARG1> <ARG0><SIG0>to</SIG0> condemn the “ extremely violent ” storming of the legislature</ARG0> , which she described as “ heartbreaking and shocking ” .']",1
cnc,train_05_7,1581,0,cnc_train_05_7_1581_0,"On Monday , residents blocked the N12 and set alight a municipal office , community hall , houses belonging to the mayor , two councillors and two officials , and several businesses .",[],0
cnc,train_05_70,1258,0,cnc_train_05_70_1258_0,"Speaking beside Lam , police chief Stephen Lo said : “ Protesters ’ violent acts have far exceeded the bottom line of peaceful expressions of demands. ” A joint statement from 41 pro-government lawmakers condemned what they described as “ extremely radical and violent acts ” , such as the occupying of roads and vandalism of the council building .",[],0
cnc,train_05_71,1104,0,cnc_train_05_71_1104_0,The rallies are the latest manifestation of growing fears that China is stamping down on the city ’ s freedoms and culture with the help of the finance hub ’ s pro-Beijing leaders .,['<ARG1>The rallies</ARG1> <ARG0>are the latest manifestation of growing fears that China is stamping down on the city ’ s freedoms and culture with the help of the finance hub ’ s pro-Beijing leaders</ARG0> .'],1
cnc,train_05_73,1421,0,cnc_train_05_73_1421_0,"The protesters have mostly been orderly , obeying traffic laws , cleaning up after themselves and allowing ambulances to pass even when tens of thousands are gathered .",[],0
cnc,train_05_76,1105,0,cnc_train_05_76_1105_0,"A miner , who was not speaking English , showed Association of Mineworkers and Construction Union ( Amcu ) leader Joseph Mathunjwa areas where striking mine workers were shot by police .",[],0
cnc,train_05_77,1798,0,cnc_train_05_77_1798_0,Some reports since the event have suggested that several miners were shot dead among rocks a distance from where the police clashed with workers .,[],0
cnc,train_05_78,1911,0,cnc_train_05_78_1911_0,It turned a blind eye to the outburst of communal violence in Malda as the instigators and perpetrators didn ’ t belong to what is referred to as the ‘ majority community ’ .,['<ARG1>It turned a blind eye to the outburst of communal violence in Malda</ARG1> <SIG0>as</SIG0> <ARG0>the instigators and perpetrators didn ’ t belong to what is referred to as the ‘ majority community ’</ARG0> .'],1
cnc,train_05_79,1530,0,cnc_train_05_79_1530_0,None—who ‘ shoot from the lip and the hip ’ at the same time and come out both barrels blazing whenever the tattered ‘ secular fabric ’ appears ( to them ) endangered—had the courage to even whisper that this time it may have been the work of the ‘ lunatic fringe ’ of miscreants belonging to some other creed .,[],0
cnc,train_05_8,2780,0,cnc_train_05_8_2780_0,"By Tuesday , the protest had spilled over to Coverdale in Christiana where a community hall was torched .",[],0
cnc,train_05_80,802,0,cnc_train_05_80_802_0,"If what happened in Malda was a trivial incident , why was so much trouble taken to keep the BJP and CPI(M) fact-finding team out from ‘ ground zero ’ ?",[],0
cnc,train_05_81,2376,0,cnc_train_05_81_2376_0,The burnt-down police station was repaired and given a fresh coat of paint overnight .,['<ARG0>The burnt-down police station</ARG0> <ARG1>was repaired and given a fresh coat of paint overnight</ARG1> .'],1
cnc,train_05_82,2492,0,cnc_train_05_82_2492_0,Terrorist attack on the Pathankot airbase exposed another chink in our media armour .,['<ARG0>Terrorist attack on the Pathankot airbase</ARG0> <ARG1><SIG0>exposed</SIG0> another chink in our media armour</ARG1> .'],1
cnc,train_05_83,1602,0,cnc_train_05_83_1602_0,The Pathankot incident too exposed how far the malignant cancer of corruption has spread .,['<ARG0>The Pathankot incident</ARG0> <ARG1>too exposed how far the malignant cancer of corruption has spread</ARG1> .'],1
cnc,train_05_84,1590,0,cnc_train_05_84_1590_0,95 Youth Arrested for Attack on Ambur cops,['<ARG1>95 Youth Arrested</ARG1> <SIG0>for</SIG0> <ARG0>Attack on Ambur cops</ARG0>'],1
cnc,train_05_85,956,0,cnc_train_05_85_956_0,"The unruly mob turned violent and set two police jeeps , a mini-bus , four two-wheelers and a TASMAC outlet on fire .","['<ARG0>The unruly mob turned violent</ARG0> and <ARG1><SIG0>set</SIG0> two police jeeps , a mini-bus , four two-wheelers and a TASMAC outlet <SIG1>on</SIG1> fire</ARG1> .']",1
cnc,train_05_86,3181,0,cnc_train_05_86_3181_0,The windshields of several government and private buses and an ambulance were damaged in the stone-pelting incident .,['<ARG1>The windshields of several government and private buses and an ambulance were damaged</ARG1> in <ARG0>the stone-pelting incident</ARG0> .'],1
cnc,train_05_87,1059,0,cnc_train_05_87_1059_0,Some protestors also ransacked two private hospitals in the vicinity and attacked the Ambur Town Station .,[],0
cnc,train_05_88,3126,0,cnc_train_05_88_3126_0,"The protestors , however , split up into small groups and hid themselves on top of some houses in Nellikollai , Housing Board and Pudumannai areas and pelted stones indiscriminately at policemen .",[],0
cnc,train_05_9,1471,0,cnc_train_05_9_1471_0,Their cars were attacked and stoned .,[],0
cnc,train_05_90,668,0,cnc_train_05_90_668_0,"As many as 38 police personnel , including women police , sustained injuries in the clash .","['<ARG1>As many as 38 police personnel , including women police , sustained injuries</ARG1> in <ARG0>the clash</ARG0> .']",1
cnc,train_05_92,2161,0,cnc_train_05_92_2161_0,They withdrew the protest after the revenue and police officials assured them that they would release the persons not involved in the clash .,['<ARG1>They withdrew the protest</ARG1> after <ARG0>the revenue and police officials assured them that they would release the persons not involved in the clash</ARG0> .'],1
cnc,train_05_93,1704,0,cnc_train_05_93_1704_0,"Goldfields Limited would only reopen its number four shaft at the Beatrix mine in the Free State once it was assured of worker safety after two people were killed during a National Union of Mineworkers ( NUM ) meeting at the mine , Goldfields spokesman Willie Jacobsz said on Wednesday .","['<ARG1>Goldfields Limited would only reopen its number four shaft at the Beatrix mine in the Free State</ARG1> once <ARG0>it was assured of worker safety</ARG0> after two people were killed during a National Union of Mineworkers ( NUM ) meeting at the mine , Goldfields spokesman Willie Jacobsz said on Wednesday .']",1
cnc,train_05_94,2889,0,cnc_train_05_94_2889_0,"Meanwhile , a `` high level '' meeting between NUM and Goldfields Limited was underway on Wednesday afternoon to discuss the incident .","[""Meanwhile , <ARG1>a `` high level '' meeting between NUM and Goldfields Limited was underway on Wednesday afternoon</ARG1> <ARG0><SIG0>to</SIG0> discuss the incident</ARG0> .""]",1
cnc,train_05_96,366,0,cnc_train_05_96_366_0,Police said that they had clashed over the election of a new branch committee and the two were beaten to death with sticks and knobkerries .,['Police said that <ARG0>they had clashed over the election of a new branch committee</ARG0> and <ARG1>the two were beaten to death with sticks and knobkerries</ARG1> .'],1
cnc,train_05_97,2914,0,cnc_train_05_97_2914_0,"The main suspect in a series of parcel bombings in southern China was killed in one of the blasts , according to local police .","['<ARG1>The main suspect in a series of parcel bombings in southern China was killed</ARG1> in <ARG0>one of the blasts</ARG0> , according to local police .']",1
cnc,train_05_98,2996,0,cnc_train_05_98_2996_0,"According to state media reports , police said a 33 year-old quarry worker , Wei Yinyong , was responsible for the 18 bombs hidden in packages that exploded at a series of locations in the southern region of Guangxi on Wednesday and Thursday , killing 10 and injuring 51 .","['According to state media reports , police said a 33 year-old quarry worker , Wei Yinyong , was responsible for <ARG0>the 18 bombs hidden in packages that exploded at a series of locations in the southern region of Guangxi on Wednesday and Thursday</ARG0> , <ARG1><SIG1>killing</SIG1> 10 and <SIG0>injuring</SIG0> 51</ARG1> .']",1
